state,county,cbsa,rpp-in-100-dollars,name
37,37107,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37109,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37111,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37113,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37115,11700,108.4598698,"Asheville, NC (Metropolitan Statistical Area)"
37,37117,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37119,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37,37121,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37123,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37125,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37127,40580,115.0747986,"Rocky Mount, NC (Metropolitan Statistical Area)"
37,37129,48900,105.5966209,"Wilmington, NC (Metropolitan Statistical Area)"
37,37131,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37133,27340,105.0420168,"Jacksonville, NC (Metropolitan Statistical Area)"
37,37135,20500,104.9317943,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)"
37,37137,35100,114.5475372,"New Bern, NC (Metropolitan Statistical Area)"
37,37139,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37141,48900,105.5966209,"Wilmington, NC (Metropolitan Statistical Area)"
37,37143,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37145,20500,104.9317943,"Durham-Chapel Hill, NC (Metropolitan Statistical Area)"
37,37147,24780,112.7395716,"Greenville, NC (Metropolitan Statistical Area)"
37,37149,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37151,24660,110.864745,"Greensboro-High Point, NC (Metropolitan Statistical Area)"
37,37153,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37155,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37157,24660,110.864745,"Greensboro-High Point, NC (Metropolitan Statistical Area)"
37,37159,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37161,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37163,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37165,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37167,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37169,49180,110.7419712,"Winston-Salem, NC (Metropolitan Statistical Area)"
37,37171,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37173,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37175,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37177,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37179,16740,107.0663812,"Charlotte-Concord-Gastonia, NC-SC (Metropolitan Statistical Area)"
37,37181,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37183,39580,104.6025105,"Raleigh, NC (Metropolitan Statistical Area)"
37,37185,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37187,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37189,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37191,24140,114.416476,"Goldsboro, NC (Metropolitan Statistical Area)"
37,37193,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37195,,116.6861144,North Carolina (Nonmetropolitan Portion)
37,37197,49180,110.7419712,"Winston-Salem, NC (Metropolitan Statistical Area)"
37,37199,,116.6861144,North Carolina (Nonmetropolitan Portion)
38,38001,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38003,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38005,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38007,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38009,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38011,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38013,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38015,13900,106.7235859,"Bismarck, ND (Metropolitan Statistical Area)"
38,38017,22020,106.9518717,"Fargo, ND-MN (Metropolitan Statistical Area)"
38,38019,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38021,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38023,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38025,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38027,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38029,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38031,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38033,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38035,24220,107.6426265,"Grand Forks, ND-MN (Metropolitan Statistical Area)"
38,38037,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38039,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38041,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38043,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38045,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38047,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38049,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38051,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38053,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38055,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38057,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38059,13900,106.7235859,"Bismarck, ND (Metropolitan Statistical Area)"
38,38061,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38063,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38065,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38067,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38069,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38071,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38073,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38075,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38077,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38079,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38081,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38083,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38085,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38087,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38089,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38091,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38093,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38095,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38097,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38099,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38101,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38103,,112.7395716,North Dakota (Nonmetropolitan Portion)
38,38105,,112.7395716,North Dakota (Nonmetropolitan Portion)
39,39001,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39003,30620,112.1076233,"Lima, OH (Metropolitan Statistical Area)"
39,39005,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39007,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39009,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39011,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39013,48540,115.8748552,"Wheeling, WV-OH (Metropolitan Statistical Area)"
39,39015,17140,110.4972376,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
39,39017,17140,110.4972376,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
39,39019,15940,111.8568233,"Canton-Massillon, OH (Metropolitan Statistical Area)"
39,39021,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39023,44220,111.8568233,"Springfield, OH (Metropolitan Statistical Area)"
39,39025,17140,110.4972376,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
39,39027,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39029,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39031,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39033,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39035,17460,111.7318436,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
39,39037,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39039,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39041,18140,106.9518717,"Columbus, OH (Metropolitan Statistical Area)"
39,39043,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39045,18140,106.9518717,"Columbus, OH (Metropolitan Statistical Area)"
39,39047,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39049,18140,106.9518717,"Columbus, OH (Metropolitan Statistical Area)"
39,39051,45780,111.1111111,"Toledo, OH (Metropolitan Statistical Area)"
39,39053,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39055,17460,111.7318436,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
39,39057,19380,109.8901099,"Dayton, OH (Metropolitan Statistical Area)"
39,39059,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39061,17140,110.4972376,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
39,39063,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39065,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39067,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39069,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39071,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39073,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39075,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39077,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39079,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39081,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39083,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39085,17460,111.7318436,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
39,39087,26580,114.5475372,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)"
39,39089,18140,106.9518717,"Columbus, OH (Metropolitan Statistical Area)"
39,39091,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39093,17460,111.7318436,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
39,39095,45780,111.1111111,"Toledo, OH (Metropolitan Statistical Area)"
39,39097,18140,106.9518717,"Columbus, OH (Metropolitan Statistical Area)"
39,39099,49660,112.7395716,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)"
39,39101,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39103,17460,111.7318436,"Cleveland-Elyria, OH (Metropolitan Statistical Area)"
39,39105,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39107,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39109,19380,109.8901099,"Dayton, OH (Metropolitan Statistical Area)"
39,39111,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39113,19380,109.8901099,"Dayton, OH (Metropolitan Statistical Area)"
39,39115,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39117,18140,106.9518717,"Columbus, OH (Metropolitan Statistical Area)"
39,39119,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39121,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39123,45780,111.1111111,"Toledo, OH (Metropolitan Statistical Area)"
39,39125,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39127,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39129,18140,106.9518717,"Columbus, OH (Metropolitan Statistical Area)"
39,39131,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39133,10420,112.4859393,"Akron, OH (Metropolitan Statistical Area)"
39,39135,19380,109.8901099,"Dayton, OH (Metropolitan Statistical Area)"
39,39137,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39139,31900,113.6363636,"Mansfield, OH (Metropolitan Statistical Area)"
39,39141,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39143,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39145,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39147,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39149,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39151,15940,111.8568233,"Canton-Massillon, OH (Metropolitan Statistical Area)"
39,39153,10420,112.4859393,"Akron, OH (Metropolitan Statistical Area)"
39,39155,49660,112.7395716,"Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)"
39,39157,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39159,18140,106.9518717,"Columbus, OH (Metropolitan Statistical Area)"
39,39161,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39163,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39165,17140,110.4972376,"Cincinnati, OH-KY-IN (Metropolitan Statistical Area)"
39,39167,37620,115.7407407,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)"
39,39169,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39171,,118.3431953,Ohio (Nonmetropolitan Portion)
39,39173,45780,111.1111111,"Toledo, OH (Metropolitan Statistical Area)"
39,39175,,118.3431953,Ohio (Nonmetropolitan Portion)
40,40001,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40003,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40005,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40007,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40009,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40011,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40013,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40015,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40017,36420,108.1081081,"Oklahoma City, OK (Metropolitan Statistical Area)"
40,40019,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40021,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40023,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40025,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40027,36420,108.1081081,"Oklahoma City, OK (Metropolitan Statistical Area)"
40,40029,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40031,30020,109.2896175,"Lawton, OK (Metropolitan Statistical Area)"
40,40033,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40035,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40037,46140,109.7694841,"Tulsa, OK (Metropolitan Statistical Area)"
40,40039,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40041,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40043,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40045,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40047,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40049,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40051,36420,108.1081081,"Oklahoma City, OK (Metropolitan Statistical Area)"
40,40053,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40055,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40057,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40059,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40061,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40063,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40065,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40067,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40069,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40071,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40073,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40075,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40077,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40079,22900,116.1440186,"Fort Smith, AR-OK (Metropolitan Statistical Area)"
40,40081,36420,108.1081081,"Oklahoma City, OK (Metropolitan Statistical Area)"
40,40083,36420,108.1081081,"Oklahoma City, OK (Metropolitan Statistical Area)"
40,40085,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40087,36420,108.1081081,"Oklahoma City, OK (Metropolitan Statistical Area)"
40,40089,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40091,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40093,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40095,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40097,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40099,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40101,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40103,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40105,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40107,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40109,36420,108.1081081,"Oklahoma City, OK (Metropolitan Statistical Area)"
40,40111,46140,109.7694841,"Tulsa, OK (Metropolitan Statistical Area)"
40,40113,46140,109.7694841,"Tulsa, OK (Metropolitan Statistical Area)"
40,40115,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40117,46140,109.7694841,"Tulsa, OK (Metropolitan Statistical Area)"
40,40119,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40121,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40123,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40125,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40127,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40129,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40131,46140,109.7694841,"Tulsa, OK (Metropolitan Statistical Area)"
40,40133,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40135,22900,116.1440186,"Fort Smith, AR-OK (Metropolitan Statistical Area)"
40,40137,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40139,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40141,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40143,46140,109.7694841,"Tulsa, OK (Metropolitan Statistical Area)"
40,40145,46140,109.7694841,"Tulsa, OK (Metropolitan Statistical Area)"
40,40147,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40149,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40151,,116.1440186,Oklahoma (Nonmetropolitan Portion)
40,40153,,116.1440186,Oklahoma (Nonmetropolitan Portion)
41,41001,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41003,18700,102.5641026,"Corvallis, OR (Metropolitan Statistical Area)"
41,41005,38900,99.30486594,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
41,41007,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41009,38900,99.30486594,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
41,41011,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41013,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41015,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41017,13460,103.8421599,"Bend-Redmond, OR (Metropolitan Statistical Area)"
41,41019,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41021,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41023,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41025,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41027,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41029,32780,101.6260163,"Medford, OR (Metropolitan Statistical Area)"
41,41031,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41033,24420,106.4962726,"Grants Pass, OR (Metropolitan Statistical Area)"
41,41035,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41037,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41039,21660,101.6260163,"Eugene, OR (Metropolitan Statistical Area)"
41,41041,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41043,10540,106.9518717,"Albany, OR (Metropolitan Statistical Area)"
41,41045,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41047,41420,104.1666667,"Salem, OR (Metropolitan Statistical Area)"
41,41049,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41051,38900,99.30486594,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
41,41053,41420,104.1666667,"Salem, OR (Metropolitan Statistical Area)"
41,41055,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41057,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41059,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41061,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41063,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41065,,107.9913607,Oregon (Nonmetropolitan Portion)
41,41067,38900,99.30486594,"Portland-Vancouver-Hillsboro, OR-WA (Metropolitan Statistical Area)"
